"File","Line","Text"
"lib\screens\select_chat_page.dart","787","'瘙?'"
"lib\screens\select_chat_page.dart","787","'甇虫?'"
"lib\screens\select_chat_page.dart","788","'隞?'"
"lib\screens\select_chat_page.dart","788","'隞?'"
"lib\screens\select_chat_page.dart","788","'靽桐?'"
"lib\screens\select_chat_page.dart","788","'隞?'"
"lib\screens\select_chat_page.dart","788","'摰蜓'"
"lib\screens\select_chat_page.dart","788","'撣怠?'"
"lib\screens\select_chat_page.dart","788","'隞?'"
"lib\screens\select_chat_page.dart","788","'擳?'"
"lib\screens\select_chat_page.dart","789","'暺?'"
"lib\screens\select_chat_page.dart","790","'敹'"
"lib\screens\select_chat_page.dart","790","'敹'"
"lib\screens\select_chat_page.dart","790","'暺犖'"
"lib\screens\select_chat_page.dart","790","'撠?'"
"lib\screens\select_chat_page.dart","790","'摰風'"
"lib\screens\select_chat_page.dart","790","'敹?'"
"lib\screens\select_chat_page.dart","791","'擃'"
"lib\screens\select_chat_page.dart","791","'擃'"
"lib\screens\select_chat_page.dart","791","'?瑟楚'"
"lib\screens\select_chat_page.dart","791","'撖∟?'"
"lib\screens\select_chat_page.dart","791","'蝳'"
"lib\screens\select_chat_page.dart","792","'??蝡寥收'"
"lib\screens\select_chat_page.dart","792","'??蝡寥收'"
"lib\screens\select_chat_page.dart","792","'蝡寥收'"
"lib\screens\select_chat_page.dart","793","'撣怠?'"
"lib\screens\select_chat_page.dart","793","'撣怠?'"
"lib\screens\select_chat_page.dart","793","'撣怎'"
"lib\screens\select_chat_page.dart","793","'撣怠?'"
"lib\screens\select_chat_page.dart","793","'敺?'"
"lib\screens\select_chat_page.dart","794","'?秘'"
"lib\screens\select_chat_page.dart","794","'?秘'"
"lib\screens\select_chat_page.dart","794","'撖菜犖'"
"lib\screens\select_chat_page.dart","794","'皞急?'"
"lib\screens\select_chat_page.dart","794","'瘝餌?'"
"lib\screens\select_chat_page.dart","795","'?犖'"
"lib\screens\select_chat_page.dart","795","'?犖'"
"lib\screens\select_chat_page.dart","795","'?貉?擛?, '"
"lib\screens\select_chat_page.dart","795","'憒?, '"
"lib\screens\select_chat_page.dart","795","'蟡?'"
"lib\screens\select_chat_page.dart","795","'蝎暸?'"
"lib\screens\select_chat_page.dart","795","'?訾犖'"
"lib\screens\select_chat_page.dart","795","'鈭粹?'"
"lib\screens\select_chat_page.dart","876","'?券'"
"lib\screens\select_chat_page.dart","877","'?嗡?'"
"lib\screens\select_chat_page.dart","879","'?券'"
"lib\screens\select_chat_page.dart","879","'?嗡?'"
"lib\screens\select_chat_page.dart","1000","'??憿??瘝?閫'"
"lib\screens\select_chat_page.dart","2034","'???亦??游?霈?????脣仃??$e'"
"lib\screens\settings_page.dart","212","""?? 撘瑕?瑟??憭望?嚗?賡?閬??啁?? $e"""
"lib\screens\settings_page.dart","266","'?潛??航炊'"
"lib\screens\settings_page.dart","558","'?湔撖Ⅳ'"
"lib\screens\settings_page.dart","585","'蝞∠?'"
"lib\screens\settings_page.dart","590","'蝞∠?敺'"
"lib\screens\settings_page.dart","591","'?曉??折蝞∠?撌亙'"
"lib\screens\settings_page.dart","684","'???曉?'"
"lib\screens\splash_loading_screen.dart","38","""????憭望?: $e"""
"lib\screens\storage_test_page.dart","28","'甇??豢???...'"
"lib\screens\storage_test_page.dart","42","'??撌脤??頝臬?: ${image.path}'"
"lib\screens\storage_test_page.dart","55","'?航炊嚗????撘萄????賭??喉?'"
"lib\screens\storage_test_page.dart","61","'銝銝哨?隢???..'"
"lib\screens\storage_test_page.dart","68","'?航炊嚗蝙?刻?餃'"
"lib\screens\storage_test_page.dart","82","'--- ??銝??Firebase Storage ---'"
"lib\screens\storage_test_page.dart","86","'--- 銝??嚗迤?典?敺?頛雯?... ---'"
"lib\screens\storage_test_page.dart","89","'--- ??蝬脣???嚗RL: $url ---'"
"lib\screens\storage_test_page.dart","96","'!!! 銝頞? !!!'"
"lib\screens\storage_test_page.dart","101","'!!! 銝憭望?: $e'"
"lib\screens\storage_test_page.dart","116","'Firebase Storage 皜祈岫'"
"lib\screens\storage_test_page.dart","184","'1. ?豢???'"
"lib\screens\storage_test_page.dart","199","'2. 銝??Firebase'"
"lib\screens\store_page.dart","325","'?堻? 塈?堥媟塈?堜 塈?奡?堭?堜'"
"lib\screens\store_page.dart","332","'?? ?到'"
"lib\screens\store_page.dart","335","'鉊萵鉊腦鉊?葡鉊Ｒ?鉊虞鉊冢?'"
"lib\screens\store_page.dart","336","'Th廕?th獺ng'"
"lib\screens\store_page.dart","337","'?撠?'"
"lib\screens\store_page.dart","646","'???曉?'"
"lib\screens\store_page.dart","646","'20 暺??+ 撠惇?唳?蝔梯?'"
"lib\screens\store_page.dart","647","'敺桀??詨?'"
"lib\screens\store_page.dart","647","'撠惇?剖?獢凝???, '"
"lib\screens\store_page.dart","648","'?征?Ｗ?'"
"lib\screens\store_page.dart","648","'撠惇?予瘞?部 + 50 暺??, '"
"lib\screens\store_page.dart","649","'瘚芣憤憭'"
"lib\screens\store_page.dart","649","'撠惇 App 獢?內 (Icon)'"
"lib\screens\store_page.dart","650","'?衣敹?'"
"lib\screens\store_page.dart","650","'暺??Ｗ??寞? (Lottie) + 100 暺??, '"
"lib\screens\store_page.dart","651","'瘞豢?隤?'"
"lib\screens\store_page.dart","651","'?脤????剖?獢?+ 200 暺??, '"
"lib\screens\store_page.dart","652","'??鈭斗?'"
"lib\screens\store_page.dart","652","'???予瘞?部?寞? + 撠惇?脤?蝔梯?'"
"lib\screens\store_page.dart","653","'撠惇摰?, '"
"lib\screens\store_page.dart","653","'?????? + 500 暺??, '"
"lib\screens\store_page.dart","654","'??冽?瘝?, '"
"lib\screens\store_page.dart","654","'撠惇?脣 Lottie ?寞? + 撠惇摰Ｘ?'"
"lib\screens\store_page.dart","655","'???舀?'"
"lib\screens\store_page.dart","655","'?祕擃?VIP 撠惇蝳桃????神靽?隞?”憡?'"
"lib\screens\store_page.dart","741","'蝝舐?瘚芣憤蝢?'"
"lib\screens\store_page.dart","758","'?典歇閫?????蝝甈?'"
"lib\screens\store_page.dart","1627","'蝪賢'"
"lib\screens\store_page.dart","1631","'?予'"
"lib\screens\store_page.dart","1636","'??憟?'"
"lib\screens\store_page.dart","1639","'蝳桀?'"
"lib\screens\store_page.dart","1644","'鋆?'"
"lib\screens\story_summary_page.dart","263","'???霈??????憭望?: $e'"
"lib\screens\story_summary_page.dart","534","'撖思?雿???...'"
"lib\screens\user_profile_popup.dart","120","'?身瑼?'"
"lib\screens\user_profile_popup.dart","160","'霈???獢仃?? $e'"
"lib\screens\user_profile_popup.dart","347","'??閮??曉?瑼?蝔?憛怠神憭望?嚗?e'"
"lib\screens\user_profile_popup.dart","489","'嚗? ${l10n.createNewProfileButton}'"
"lib\screens\user_profile_popup.dart","624","'  繚  '"
"lib\screens\user_profile_popup.dart","699","'?箸鞈?'"
"lib\screens\welcome_guide_page.dart","296","'?券ㄐ嚗?銝甈∠??'"
"lib\screens\welcome_guide_page.dart","298","'撣?????曉???芯撈雿?'"
"lib\screens\welcome_guide_page.dart","333","'?予璅∪?'"
"lib\screens\welcome_guide_page.dart","337","'????曉???靘?蝔株?憭拇芋撘?'"
"lib\screens\welcome_guide_page.dart","349","'?亙虜璅∪?'"
"lib\screens\welcome_guide_page.dart","355","'??璅∪?'"
"lib\screens\welcome_guide_page.dart","361","'瘝絡璅∪?'"
"lib\screens\welcome_guide_page.dart","407","'???迭???脣?嚗隞亙??亙末??'"
"lib\screens\welcome_guide_page.dart","408","'???予鈭???鈭怎?瘣鳴?'"
"lib\screens\welcome_guide_page.dart","431","'?游??批捆'"
"lib\services\app_update_service.dart","170","'?? 瑼Ｘ App ?湔憭望?嚗?error'"
"lib\services\auth_service.dart","46","""🌐 執行網頁版 Google 登入..."""
"lib\services\auth_service.dart","54","""📱 執行手機版 Google 登入..."""
"lib\services\auth_service.dart","73","""Firebase 登入成功！使用者: ${userCredential.user?.displayName}"""
"lib\services\auth_service.dart","87","""🔴 Google 登入時發生錯誤: $e"""
"lib\services\auth_service.dart","95","'🧪 開始信箱註冊 email=$email'"
"lib\services\auth_service.dart","102","'✅ Firebase Auth 註冊成功 uid=${userCredential.user?.uid}'"
"lib\services\auth_service.dart","105","'🧪 準備建立 Firestore user document'"
"lib\services\auth_service.dart","107","'✅ Firestore user document 建立/補洞完成'"
"lib\services\auth_service.dart","115","'❌ 信箱註冊 FirebaseAuthException code=${e.code}, message=${e.message}'"
"lib\services\auth_service.dart","118","'❌ 信箱註冊未知錯誤: $e'"
"lib\services\auth_service.dart","143","'信箱登入失敗: ${e.message}'"
"lib\services\auth_service.dart","150","""🚀 開始執行強制登出..."""
"lib\services\auth_service.dart","168","""❌ 登出發生災難: $e"""
"lib\services\auth_service.dart","179","""🌐 執行網頁版 Facebook 登入..."""
"lib\services\auth_service.dart","185","""📱 執行手機版 Facebook 登入..."""
"lib\services\auth_service.dart","198","""🔑 抓到的 FB Token 是: ${result.accessToken!.tokenString}"""
"lib\services\auth_service.dart","203","""🍎 偵測到 iOS 限定 OIDC 長憑證，切換專屬驗證通道..."""
"lib\services\auth_service.dart","210","""🤖 偵測到傳統 Facebook 短憑證..."""
"lib\services\auth_service.dart","216","""⚠️ Facebook 登入取消或失敗: ${result.message}"""
"lib\services\auth_service.dart","221","""🎉 Facebook 登入成功！使用者: ${userCredential.user?.displayName}"""
"lib\services\auth_service.dart","235","""🔴 Facebook 登入時發生錯誤: $e"""
"lib\services\auth_service.dart","271","'Apple 登入報錯: $e'"
"lib\services\auth_service.dart","299","""尚未登入"""
"lib\services\auth_service.dart","313","""❌ 取消刪除失敗: $e"""
"lib\services\auth_service.dart","314","""取消刪除帳號失敗，請稍後再試"""
"lib\services\auth_service.dart","327","""✅ 帳號刪除完成"""
"lib\services\auth_service.dart","330","""❌ 刪除失敗: $e"""
"lib\services\auth_service.dart","331","""刪除帳號失敗"""
"lib\services\auth_service.dart","340","""尚未登入"""
"lib\services\auth_service.dart","355","""❌ 申請刪除失敗: $e"""
"lib\services\auth_service.dart","356","""申請刪除帳號失敗，請稍後再試"""
"lib\services\auth_service.dart","380","""⚠️ 玩家文件已存在，不需要修復：$uid"""
"lib\services\auth_service.dart","389","'初識的旅人'"
"lib\services\auth_service.dart","390","'初識的旅人'"
"lib\services\auth_service.dart","414","""✅ 玩家資料修復完成 UID=$uid"""
"lib\services\auth_service.dart","417","""❌ 玩家資料修復失敗：$e"""
"lib\services\auth_service.dart","468","""⚠️ 發現玩家資料異常 UID=${user.uid}，存在子集合但 users 文件不存在"""
"lib\services\auth_service.dart","478","""初識的旅人"""
"lib\services\auth_service.dart","480","""初識的旅人"""
"lib\services\auth_service.dart","503","""✅ 玩家資料修復完成 UID=${user.uid}, 花花=$repairedFlowerPoints"""
"lib\services\auth_service.dart","512","""初識的旅人"""
"lib\services\auth_service.dart","513","""初識的旅人"""
"lib\services\auth_service.dart","532","'新手禮物'"
"lib\services\auth_service.dart","555","""初識的旅人"""
"lib\services\auth_service.dart","559","""初識的旅人"""
"lib\services\butterfly_loading_view.dart","52","""甇??????..."""
"lib\services\character_block_service.dart","25","'隢??餃敺?撠?閫'"
"lib\services\character_block_service.dart","56","'撠?閫'"
"lib\services\character_block_service.dart","60","'蝣箏?閬???{character.name}??嚗n\n'"
"lib\services\character_block_service.dart","85","'蝣箄?撠?'"
"lib\services\character_block_service.dart","117","'? ??撠?閫嚗?{character.name} (${character.id})'"
"lib\services\character_block_service.dart","142","'??blockedCharacters 撖怠??嚗?{character.id}'"
"lib\services\character_block_service.dart","159","'??撠?閫憭望?嚗?e'"
"lib\services\character_block_service.dart","169","'撠?憭望?嚗?蝔??岫'"
"lib\services\character_block_service.dart","210","'??閫?撠?憭望?嚗?e'"
"lib\services\character_block_service.dart","220","'閫?撠?憭望?嚗?蝔??岫'"
"lib\services\character_report_service.dart","22","'隢??餃敺?瑼Ｚ?閫'"
"lib\services\character_report_service.dart","61","'瑼Ｚ?撌脤嚗????脰?撖拇'"
"lib\services\character_report_service.dart","68","'????閫瑼Ｚ??仃??$e'"
"lib\services\character_report_service.dart","79","'?⊥???瑼Ｚ??嚗?蝔??岫'"
"lib\services\daily_task_service.dart","165","'??蝷曄黎撌∠旨隞餃?蝝?仃??$e'"
"lib\services\help_translation_admin_service.dart","105","'甇?蝧餉陌??嚗?{category.title}'"
"lib\services\help_translation_admin_service.dart","170","'皞?蝧餉陌 ${targetLanguage.toUpperCase()}...'"
"lib\services\help_translation_admin_service.dart","193","'蝧餉陌?脣漲 ${index + 1}/'"
"lib\services\help_translation_admin_service.dart","221","'甇?撖怠 Firestore...'"
"lib\services\profile_service.dart","58","""甇?ID 撌脰◤雿輻嚗?????"""
"lib\services\purchase_service.dart","41","""??鞈潸眺?湔??隤? $error"""
"lib\services\purchase_service.dart","81","""?? ?曆??唬誑銝??D (隢炎??Google Play 敺?臬撌脣???: ${response.notFoundIDs}"""
"lib\services\purchase_service.dart","127","""???澆鞈潸眺?Ｘ憭望?: $e"""
"lib\services\purchase_service.dart","151","""iOS 憭望?閮蝯?摰?: $e"""
"lib\services\purchase_service.dart","160","""iOS ??閮蝯?摰?: $e"""
"lib\services\purchase_service.dart","288","""?? 撌脤??僑銝?嚗矽?游???180 憭拙?"""
"lib\services\purchase_service.dart","301","""?? ?拙振擐頃??蝵格??∴????甈⊥撌脰?皛?20 甈∴?"""
"lib\services\purchase_service.dart","304","""?? ?拙振?潭??⊥???蝝?靽??嗡??拚????啁??活?賂?"""
"lib\services\purchase_service.dart","339","'??嚗???蝝?(?蝡韐?) ??'"
"lib\services\purchase_service.dart","343","'?脣潘?$pointsToAdd 暺?(?恍?鞈潮?????)'"
"lib\services\purchase_service.dart","363","""撖怠 Firebase 憭望?: $e"""
"lib\services\reminder_notification_service.dart","33","'??撌脣摮????嚗?payload'"
"lib\services\reminder_notification_service.dart","53","'??鋆蔭??憭望?嚗?e'"
"lib\services\reminder_notification_service.dart","84","'?拙振暺????嚗?{response.payload}'"
"lib\services\reminder_notification_service.dart","134","'蝎暹?擛折?甈?嚗?exactAlarmGranted'"
"lib\services\reminder_notification_service.dart","169","'?脣?'"
"lib\services\reminder_notification_service.dart","170","'??銝??雿??芣??敹??歇??憭拙敹?嚗?memoContent'"
"lib\services\reminder_notification_service.dart","173","'?貊蜇'"
"lib\services\reminder_notification_service.dart","174","'撘瑕'"
"lib\services\reminder_notification_service.dart","175","'蝮質?'"
"lib\services\reminder_notification_service.dart","176","'銵?撌脩??蹂?閮末鈭?皞?摰???憭拙敹?嚗?memoContent'"
